time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.152178047069,0.139170280088,11.6672618087,0.0517935894154,6.2411256578,0.0,0.341595710701,0.368820113245,2.51701183412,0.0351714844663,-0.0484109725658,0.0,415.66321708840735,413.7408984555633,412.33020774519855,413.5754891179553
1.3800000000000008,0.173791439832,0.162667741286,11.8268634208,0.054036621159,6.23815175983,0.0,0.379201112805,0.41467231056,2.80234076146,0.0414763813282,-0.0519781836492,0.0,499.06832274112605,498.8066504015148,497.95584407991396,498.4173249353808
1.4400000000000008,0.197518234986,0.18871318073,11.9987587838,0.0563086259831,6.23595648405,0.0,0.41194514952,0.453740596756,2.9271531265,0.0294426483231,-0.0163761914887,0.0,451.76575221939873,454.6264504702396,452.9824456601386,452.0143622291647
1.5000000000000009,0.223248374716,0.217147162568,12.1781251511,0.0580993551171,6.23516754377,0.0,0.44580024732,0.494223846784,3.05137325118,0.0306390941328,-0.00737061746441,0.0,452.95715178549904,453.680918906842,453.41843890824254,453.5148084318904
1.560000000000001,0.250869307253,0.247860132312,12.3617318392,0.0596006304939,6.23428346253,0.0,0.474944717025,0.529687457631,3.06878015974,0.01036035889,-0.0365634407908,0.0,421.43833012199883,418.9073855938976,420.5920283558163,418.8321296881919
1.620000000000001,0.280382269265,0.280871067427,12.5488446665,0.0606359280702,6.23194604305,0.0,0.509034349933,0.570741769886,3.16801152113,0.0283474126844,-0.0442329663695,0.0,447.0841964485898,446.4581043322735,445.54080135471605,447.00893948779867
1.680000000000001,0.311964280895,0.316338741025,12.7414098116,0.0621745822034,6.22920529272,0.0,0.54395181959,0.611654834129,3.25055329075,0.0196011947381,-0.0487399084577,0.0,442.6450401314745,442.27274762444887,441.74809139949133,441.0263904804062
1.740000000000001,0.345703052938,0.354296824618,12.9390429867,0.0635479641476,6.22670514781,0.0,0.580924636883,0.653719637963,3.33692827844,0.0287660821078,-0.0303493784561,0.0,442.6611892188478,444.17099873129183,443.64715288026633,444.3990854489583
1.8000000000000012,0.381874596733,0.394995930257,13.144804987,0.0652831064897,6.22498007021,0.0,0.624959415988,0.703071983664,3.52120491557,0.0292231632382,-0.0257331902447,0.0,474.0293621809145,474.383788660593,474.183708350238,474.2190037349371
1.8600000000000012,0.420584059092,0.438535981749,13.3591954886,0.0669989858837,6.22301274698,0.0,0.665504687276,0.74841118114,3.62477571154,0.0273175874962,-0.0531681035616,0.0,452.4240198472282,450.209026454071,450.74753782803197,450.5937219781347
1.9200000000000013,0.461677494498,0.484724848782,13.578233849,0.0683050325558,6.21945326866,0.0,0.704577262449,0.791339396974,3.67628395226,0.00734378184836,-0.0759596688795,0.0,436.75733651441004,434.84943064328786,435.6798186006372,434.0065401786636
1.9800000000000013,0.505340802338,0.533670472025,13.8027159737,0.0691086324874,6.21482978218,0.0,0.751322078646,0.840208041032,3.80596007333,0.0233557250819,-0.0793494016214,0.0,461.30252241631365,461.03028323148163,458.759572270809,460.0291695796608
2.0400000000000014,0.552087372023,0.585745355695,14.0375417643,0.070292866681,6.21009423703,0.0,0.80740458264,0.895711578389,4.02073921119,0.0112870766623,-0.0780921341558,0.0,486.8855279681495,486.9752005440273,486.5786707669773,485.6742220286583
2.1000000000000014,0.60209723435,0.640970141224,14.2823615458,0.0706675333476,6.20482763674,0.0,0.860052660113,0.945127394413,4.13941463035,-0.00646857651648,-0.127298307367,0.0,461.74984187824833,457.8438122527163,460.2205328845663,458.8128303701196
2.1600000000000015,0.655160985973,0.698959015786,14.5314373453,0.0700134174518,6.1970287508,0.0,0.909426962086,0.987765251696,4.16293324291,-0.0217024506667,-0.135967838201,0.0,430.5542544814727,429.80390463985736,431.87960519967277,430.5927624208178
2.2200000000000015,0.711514400382,0.759633511921,14.7839989987,0.0685683586495,6.18968697405,0.0,0.969756550198,1.03453488398,4.25534141562,-0.029332577894,-0.103798810778,0.0,452.13950184109854,454.7100908432098,452.9389022312177,452.3247217318778
2.2800000000000016,0.771792587842,0.823195387979,15.0437934032,0.0665930442322,6.18327474016,0.0,1.04014166567,1.08393089267,4.40380446155,-0.04129059175,-0.113850252458,0.0,471.5633874915793,470.7768577095683,471.32569559734907,470.4001425812096
2.3400000000000016,0.836025377002,0.889402636378,15.3084364645,0.0636066087198,6.17613782801,0.0,1.10155689644,1.12271708777,4.41748768716,-0.0778998144792,-0.131826170958,0.0,430.75591207547353,429.21938616131575,432.1337154959203,429.0341574154032
2.4000000000000017,0.904487952974,0.958109624675,15.5776849032,0.0584705293549,6.16872469397,0.0,1.18127911996,1.1669327527,4.55680022097,-0.109104338631,-0.110728064541,0.0,469.4083581620309,471.0296917222914,470.88267781716183,468.4561707120529
2.4600000000000017,0.9778798718,1.02933939411,15.855198191,0.0516157540714,6.16243591853,0.0,1.26573102486,1.20661449441,4.6930019372,-0.127268220864,-0.0950419205949,0.0,470.08863444875163,471.293645228132,470.66403981477134,469.24490277737203
